#1.2,,,,,,,,,,,,,,,,,,,,,,,,
4952,23,,,,,,,,,,,,,,,,,,,,,,,
Name,Description,Intensity NOT_BCellmemory,Intensity NOT_BCellnaive,Intensity NOT_BCellplasma,Intensity NOT_CD4TCellTcm,Intensity NOT_CD4TCellTem,Intensity NOT_CD4TCellTemra,Intensity NOT_CD4TCellTh1,Intensity NOT_CD4TCellTh17,Intensity NOT_CD4TCellTh2,Intensity NOT_CD4TCellmTregs,Intensity NOT_CD4TCellnTregs,Intensity NOT_CD4TCellnaive,Intensity NOT_CD8TCellTcm,Intensity NOT_CD8TCellTem,Intensity NOT_CD8TCellTemra,Intensity NOT_CD8TCellnaive,Intensity NOT_DendriticCD1c,Intensity NOT_DendriticCD304,Intensity NOT_Monocytesclassical,Intensity NOT_Monocytesintermediate,Intensity NOT_Monocytesnonclassical,Intensity NOT_NKCellsCD56bright,Intensity NOT_NKCellsCD56dim
Q00688,na,1500400000,511330000,241030000,3395400000,3093300000,1036775000,1149715000,3480500000,2006500000,4868100000,1597050000,1816150000,3039450000,2197400000,1953750000,2474800000,2944250000,6800750000,799360000,2179900000,2173150000,1676850000,1348300000
Q86XP3,na,2234750000,891840000,66898500,3894100000,4214750000,894820000,1304800000,4322900000,2960700000,4109350000,2977350000,3279650000,4784200000,3013500000,2746450000,3653100000,3849350000,4894250000,487510000,1644400000,2442500000,4485650000,2416050000
Q969X5,na,1959800000,1111900000,90276500,957765000,1128850000,264950000,521075000,991610000,696610000,865395000,736345000,1048410000,982335000,1075700000,1200300000,1147750000,564805000,3362000000,288255000,1102250000,2482050000,4096800000,1401850000
P04179,na,1498750000,815825000,24137500,10079000000,8415650000,3157250000,3848000000,12140500000,11765500000,8354050000,5938500000,7830800000,8387650000,4355750000,4612100000,6740550000,2003050000,3175250000,2901400000,11002700000,18972000000,3769300000,2852100000
O75420,na,53964000,33331500,0,202815000,223320000,26228500,51206500,139909500,201940000,149060000,30153500,199530000,259105000,131600000,62451000,160550000,16035000,78147000,8899000,44757000,43692000,25208500,53362000
P06702,na,299580000,56241500,18957850,474220000,1150895000,1414050000,120034000,281705000,770550000,364820000,313930000,380385000,517240000,355875000,636740000,189515000,4311750000,188380000,65056000000,2.9837E+11,1.9614E+11,751620000,244320000
P16284,na,426380000,406265000,6115750,25667550,24886500,99565000,31224000,76906500,39529500,217125000,220060000,378585000,579220000,222810000,791820000,1268650000,1133140000,3349200000,3133650000,9372400000,18666500000,820535000,581370000
P21730,na,0,0,2285100,7389000,155815000,0,0,0,80865000,95805000,8003600,41910750,0,0,93195500,22070400,0,0,460375000,1005405000,1822200000,16180000,68550000
E7EX90,na,3604850000,1485000000,124005000,5716050000,5927050000,3629150000,1593200000,5975450000,4607400000,5528700000,4424050000,3863450000,5888500000,3808200000,4717500000,3547950000,6807700000,8557450000,1944050000,8009450000,8037900000,4132900000,3795350000
Q00839,na,51247000000,27259000000,3104750000,89819000000,83598500000,27964500000,27644500000,93670000000,82412000000,87669000000,63079000000,78455000000,71267000000,53233500000,60185500000,63965000000,45039000000,74428500000,11310500000,34907500000,45946000000,75743500000,48134500000
Q96TC7,na,316105000,127310000,10023050,628850000,933415000,154650000,274025000,633750000,594670000,836320000,307740000,334115000,1132715000,752980000,1034505000,374025000,279190000,2883500000,298220000,10921650000,1810650000,2944650000,1665495000
Q96HD1,na,0,0,0,154870000,76294000,55478500,20712000,96904000,54553500,129225000,37365000,154385000,85613500,55205500,135195000,66803000,50996000,286575000,17269550,117135000,84115000,86330000,113365500
O15260,na,512170000,275165000,79676500,4912900000,5361600000,1138600000,1227400000,5463400000,3776750000,5764800000,2660500000,3280050000,6042050000,4267900000,3438350000,2488900000,2012600000,5968100000,1535900000,3047000000,4415400000,2633000000,3152550000
P00740,na,14593000,9690250,106940000,35611500,104277500,967540000,91623000,407145000,332095000,892890000,1206050000,41894900,411875000,34312000,104227000,77084500,780810000,259760000,57179500,792480000,428035000,15732050,10053150
Q9H7L9,na,343755000,130890000,1448650,430735000,358010000,207090000,152805000,569380000,546245000,570495000,441140000,460285000,419735000,326385000,341965000,411165000,282500000,384830000,60878500,117643000,225545000,584655000,374095000
E9PB61,na,7711500,4742050,0,0,0,0,6514250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q96JH7,na,648900000,269775000,31704500,1565450000,2088700000,601510000,617975000,1915950000,1266100000,2276600000,1071300000,1078370000,2153450000,1751000000,2219950000,897520000,1804000000,1554000000,348260000,1518250000,1680750000,1606550000,2105600000
P10301,na,462145000,203815000,14817500,285385000,272900000,119470000,151190000,365385000,285230000,93041000,128540000,404200000,616015000,494455000,502225000,246400000,142643500,129885000,189630000,1328750000,3693200000,638045000,934515000
P46060,na,3867150000,1388550000,255675000,7970850000,8434200000,1455300000,1776050000,9940950000,8569450000,10118000000,4184700000,5057750000,7370000000,5057550000,5868900000,4459000000,4979800000,6721650000,1217095000,4977700000,6519900000,6125500000,5407050000
P61129,na,24978500,17954500,16042000,88693000,166905500,71308000,27614500,218690000,115865000,693695000,290260000,139595000,357375000,92615500,97330500,141076000,64999500,75587500,4824350,0,16097650,93878500,49341500
Q5F1R6,na,59966500,28921000,3407150,45001500,62421500,5983500,20735000,36559000,32801000,104290000,27003500,40606000,77562500,61854500,45391000,46004500,82667500,148395000,13840500,34721500,68316500,49575000,28562500
O95433,na,1930000000,763130000,148965000,2328650000,2091300000,993995000,661950000,2321750000,1785250000,2826750000,1328100000,1299600000,2589450000,1439950000,2356300000,1764600000,3242250000,5969050000,624965000,2907350000,2567650000,2856100000,1985800000
P40121,na,17283500000,4303200000,251805000,6107900000,8477800000,2347600000,1760550000,14091000000,6069450000,4995350000,2265450000,1438150000,7069850000,2820600000,361715000,778030000,31348500000,55242500000,15548000000,37006000000,24761000000,26152500000,316150000
Q7L1W4,na,37685500,39726500,0,402835000,210785000,14656350,129085000,403645000,278140000,350190000,203960000,201050000,311010000,92055500,54723000,201280000,337385000,1043800000,160815000,404300000,330470000,221385000,59140000
Q8NDX6,na,256025000,213050000,0,290265000,176165000,51158500,114480000,118695000,158795000,188955000,197395000,516885000,239705000,117206000,94949500,330955000,63115000,253250000,9987900,22116500,54342000,247115000,138480500
O75494,na,2414050000,1080880000,129152500,2971300000,3895750000,909955000,1595800000,5386950000,5746750000,5798050000,3017050000,2219350000,3283800000,2550400000,2196550000,2603950000,3074900000,4787100000,952845000,2154300000,2803300000,2858600000,2989900000
O00506,na,50852500,19272000,0,37793500,72126500,20646000,44902500,67194500,28547500,137805000,66474000,11438450,84983500,41046500,51226000,18995000,64859500,96817500,9249600,7198500,33055500,18219000,31488500
Q7L523,na,405635000,322015000,7491100,483310000,821530000,280565000,217720000,725485000,576230000,994985000,334875000,703480000,767080000,438820000,877060000,436075000,926745000,2439150000,443730000,1169700000,1766900000,690120000,581605000
Q9H2D6,na,62078500,0,2873950,4167800000,14594500,15703000,6105250,624300,940850,7453000,9571500,0,46017500,533650,29143000,3358100,104224000,42554000,106873000,286375000,235985000,57454500,34904500
Q9NX24,na,1199750000,751030000,17359500,2463950000,1923750000,466510000,411115000,2744200000,2048300000,1685450000,1592250000,2377600000,1876750000,1226300000,1141600000,2337450000,582760000,877095000,85058500,64745000,756780000,1424300000,879435000
Q69YI7,na,11034400,1591050,638600,15982550,22892500,0,2098500,21665500,15499000,0,6175850,20876000,7770150,5776500,0,17011000,6131200,0,0,0,470895,24544000,0
O43164,na,6664850,1857550,0,7676950,4560100,1064100,3342550,2351250,5135700,4781300,6561050,1374550,4926500,3310050,20562850,1057250,8057600,6907500,1413100,0,0,6953000,7169600
P51812,na,1663800000,635860000,37569000,7025100000,8608650000,2178200000,1861300000,7666800000,4002500000,4130100000,2537650000,3663650000,8785350000,4821550000,4508300000,4548900000,7183150000,8816400000,1732000000,4102950000,4166050000,6523100000,2951950000
Q96IJ6,na,668240000,107791500,181120000,800640000,1229250000,206205000,186025000,958765000,681730000,649870000,416000000,278530000,896705000,651720000,570250000,295680000,961455000,5114000000,319325000,891700000,890525000,755665000,677830000
A6NIH7,na,105588000,39546500,0,251690000,305835000,38602500,53034000,300845000,153605000,175155000,61425500,210463000,261360000,154280000,132731500,115855000,152730000,330540000,9586500,51116500,360915000,107570000,69768500
Q9H0Q0,na,489350000,132990000,8868250,20808000,23029000,62235000,762000000,5643500,0,0,26178000,0,26440000,175578000,403965000,1083250,1090650000,1811200000,226940000,2016800000,2242850000,890375000,608025000
H7C0N4,na,12729300,28084500,0,110485000,109990000,26227000,23146500,110925000,67112500,113245500,31669500,76130500,75094500,70535500,36994500,62649500,49553500,71212500,5530700,0,72285500,65210500,53109500
Q8WTW3,na,199390000,69579500,3616300,185615000,231440000,107674500,116477500,229330000,149121500,255345000,105514500,91406500,296110000,217905000,221730000,142395000,246690000,874730000,76025500,239225000,376280000,355730000,163690000
Q9HCN6,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18711000,41978500,11153000,0,0
P09110,na,1486900000,446790000,15435050,1813550000,1895850000,300480000,490645000,2036700000,1509985000,2653050000,678905000,764875000,2138200000,1137050000,1302750000,1015305000,6247350000,5092250000,1132300000,4025600000,9440050000,1661400000,1272150000
Q5TC84,na,0,3505450,2120750,8137000,3527250,41799500,0,0,24514000,78507000,7961600,40961000,20174500,22954800,75725000,24148000,533900000,175055000,109200000,443945000,413465000,67058000,1554750
P00734,na,109424500,148860000,863955000,2908600000,7035000000,30873000000,3405550000,13894500000,12634500000,18556000000,28145000000,2668205000,10204650000,889345000,1331800000,1331850000,17093500000,9442700000,535605000,18151500000,13859450000,374045000,350240000
Q6VMQ6,na,379780000,237605000,1889450,263105000,265640000,55986500,76353000,343835000,250880000,336815000,223270000,204720000,281365000,279940000,217585000,1673175000,304115000,472095000,35801500,119166000,215645000,293655000,288060000
P48643,na,21153000000,6682300000,1437000000,26110500000,27055000000,8486400000,8462750000,26622500000,24147500000,23500500000,18074500000,19481000000,25002000000,13014500000,14708000000,20624500000,26032000000,37439500000,6905050000,21456000000,16805500000,20349500000,14892000000
Q9UFC0,na,400865000,118425000,20913000,651160000,565530000,140865000,210825000,793035000,344490000,1109350000,420515000,523985000,646710000,328930000,355090000,445490000,233870000,599190000,22860000,44691000,77807000,661015000,336335000
Q9Y3C4,na,692655000,208345000,1385600,1239200000,1047115000,201605000,128230000,818745000,377660000,588950000,477000000,383410000,959035000,618795000,578260000,543935000,451235000,876205000,54373500,386920000,302535000,547910000,426030000
Q8N1B4,na,270095000,95860000,15931250,564890000,402640000,101155500,205015000,514990000,322595000,331480000,313830000,308250000,342905000,396355000,535325000,301715000,656965000,887565000,175555000,472525000,400710000,549965000,447695000
Q13049,na,140045000,28965000,2748300,307040000,276185000,47050000,112094000,266025000,215710000,460325000,189575000,100614500,243870000,209360000,332230000,105330000,55918500,338370000,162994500,154581000,58327500,134535000,101552500
B5MC53,na,212306500,55140500,4238800,451340000,556560000,56815000,106805000,210500000,317316000,252820000,109606000,585980000,635200000,405910000,496025000,397445000,191585000,480100000,233360000,330855000,552135000,431775000,263530000
O00189,na,58197500,6921000,0,298935000,301225000,29698500,7835100,95978000,184267650,283785000,128817000,164970000,177255000,238841500,213535000,127427000,26553000,227955000,17367700,130545000,135597500,316240000,85026500
Q9H4L4,na,139960000,57871000,0,229015000,247375000,41615000,83484000,235470000,242040000,291870000,112439000,152700000,274200000,144510000,194045000,192445000,1116600000,875525000,18065500,39049000,142505000,330290000,147860000
Q52LR7,na,2084950,7687150,0,59493500,42880500,413295,4638300,76884000,39538000,53617000,42684500,54304000,45875500,26613000,22262500,40160500,3079550,26372500,2742900,11076050,24916000,63477500,18435000
P46736,na,1705200000,677975000,25341500,2524450000,3623300000,754040000,1146100000,3385750000,3697950000,2685950000,2051600000,2405450000,2907800000,2153550000,1928850000,2413000000,1929850000,2634650000,626015000,1474350000,1842300000,2009550000,1671650000
Q5SWX8,na,28872500,23179000,0,60093000,74641000,25766000,51832000,73061500,93003500,188855000,70726000,84814500,152090000,83747500,49023000,101519000,213765000,607595000,30003000,192475000,294355000,223820000,63075500
B5MBX5,na,431460000,124440000,1757600,276130000,290195000,194195000,111069000,140340000,253168000,124855500,140910000,274240000,260635000,322805000,366355000,253540000,0,136330000,0,0,0,86427000,374465000
Q96A00,na,375995000,34509500,2638050,0,0,1905950,199005,0,0,0,12521500,0,0,0,0,0,169830000,286855000,0,0,0,0,0
O60861,na,3602950,0,0,100395000,52315000,11921000,44870000,72949500,78006500,28270000,93272500,50577000,0,29140500,77636000,0,99246000,42059500,226980000,464940000,124611500,538910000,99342000
H7C096,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252050,0,0,820150,0
O75643,na,15128000000,7776900000,562580000,25839000000,27339500000,6601100000,8268500000,29634000000,23022500000,34738500000,19153000000,25330500000,31768000000,18560500000,21417500000,22657500000,17523500000,25842000000,6533900000,20216000000,26782000000,25184500000,17541500000
O95684,na,119595000,63149500,7861500,152590000,116480000,44143500,132615500,365925000,393170000,584120000,213640000,140265000,499415000,216850000,272510000,152920000,197890000,432230000,83737000,194245000,219010000,186470000,262775000
P82675,na,380760000,156860000,36587000,427830000,380485000,121115000,181315000,495555000,636465000,480220000,318530000,509220000,288955000,262370000,278985000,261305000,627085000,544420000,226390000,858950000,746485000,372840000,291485000
Q9H6R4,na,785420000,463165000,22617650,1435500000,1279700000,448370000,447545000,1733600000,1303005000,2083800000,1365400000,1335100000,1795800000,750710000,870900000,1893300000,767460000,1099175000,117195000,468820000,783745000,1601800000,446060000
Q8TEH3,na,20096000,4359600,2069250,24830500,30729000,108525000,23824000,15632800,16126050,99903000,1898210000,17462000,33291000,17300000,36329500,12965000,308530000,44721000,71168000,404065000,269110000,19065500,102594500
A6NFI3,na,30116500,35201000,0,28242000,6778100,0,17998000,8116350,17752500,20301000,37827000,40420500,48696000,41479500,46310500,36127000,39764000,41188500,13086650,0,21231500,76962500,19251500
P25445,na,60374000,0,9740450,472530000,599360000,84843500,221280000,731780000,405340000,1479250000,58942000,5740900,521255000,343075000,164035000,10441400,63045000,12093050,44755000,107552000,76309500,12437500,39590000
Q9H981,na,126930000,54787000,0,186125000,231720000,8428000,51886500,172870000,169450000,246480000,95503000,197360000,279955000,149105000,71675500,145570000,114264000,156285000,25368500,188150000,139365000,231845000,132460000
Q08999,na,104345000,71971000,664150,552640000,480615000,385780000,140390000,512225000,510010000,429160000,428885000,611725000,401975000,420435000,437040000,334945000,185620000,104813500,50395500,157722500,104762500,422655000,692545000
Q15428,na,1565000000,676480000,88965500,2035050000,2380650000,805715000,829665000,3174100000,2022450000,3558750000,1643300000,2177800000,2906300000,1835100000,2149900000,2138800000,2076450000,2998300000,595895000,2194800000,1683800000,2525100000,1765150000
Q12906,na,216585000,223480000,10002500,329230000,271640000,87430500,417200000,246535000,231880000,342960000,224065000,301965000,549880000,250270000,236690000,413950000,230510000,263625000,0,4522850,0,226680000,111260000
